product_id,product_name,product_image,product_price,shop_link,shop_name,shop_logo,review_score,review_score_count,company_name,ssd_capacity,ssd_type
9496839,타무즈 GK300 (256GB),https://img.danawa.com/prod_img/500000/839/496/img/9496839_1.jpg?shrink=330:330&_v=20210118143841,33970,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=9496839&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C715749257&package=0&setpc=0&r=16678693742760,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.6,160,타무즈 ( 제조사 웹사이트 바로가기),256GB,
13096874,마이크로닉스 WARP GX1 M.2 NVMe (1TB),https://img.danawa.com/prod_img/500000/874/096/img/13096874_1.jpg?shrink=330:330&_v=20220124094044,137750,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=13096874&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2021121562&package=0&setpc=0&r=16678696539430,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,24,마이크로닉스 ( 제조사 웹사이트 바로가기),1TB,DDR4 1GB
6476438,ADATA Ultimate SU800 (256GB),https://img.danawa.com/prod_img/500000/438/476/img/6476438_1.jpg?shrink=330:330&_v=20201016110731,43820,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6476438&cmpnyc=PS114&safe_trade=4&fee_type=A&link_pcode=99060&package=0&setpc=0&r=16678700378684,플레이몰,https://img.danawa.com/cmpny_info/images/PS114_logo.gif,4.8,103,ADATA ( 제조사 웹사이트 바로가기),256GB,
9991767,Seagate 파이어쿠다 520 M.2 NVMe (1TB),https://img.danawa.com/prod_img/500000/767/991/img/9991767_1.jpg?shrink=330:330&_v=20201120184347,199000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=9991767&cmpnyc=TSA2B1&safe_trade=4&fee_type=N&link_pcode=5621881183&package=0&setpc=0&r=16678699628195,SCGSMALL,,4.7,143,Seagate ( 제조사 웹사이트 바로가기),1TB,DDR4 1GB
9495942,타무즈 GK300 (120GB),https://img.danawa.com/prod_img/500000/942/495/img/9495942_1.jpg?shrink=330:330&_v=20210118143915,19520,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=9495942&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2567097351&package=0&setpc=0&r=16678693864333,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,256,타무즈 ( 제조사 웹사이트 바로가기),120GB,
8417127,ESSENCORE KLEVV NEO N400 (240GB),https://img.danawa.com/prod_img/500000/127/417/img/8417127_1.jpg?shrink=330:330&_v=20210811175455,33900,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=8417127&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5552985256&package=0&setpc=0&r=16678702247389,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.7,26,ESSENCORE ( 제조사 웹사이트 바로가기),240GB,
6249368,이메이션 A320 (240GB),https://img.danawa.com/prod_img/500000/368/249/img/6249368_1.jpg?shrink=330:330&_v=20180626105030,33900,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6249368&cmpnyc=TJ418&safe_trade=4&fee_type=T&link_pcode=0001574397&package=0&setpc=0&r=16678715167225,롯데하이마트,https://img.danawa.com/cmpny_info/images/TJ418_logo.gif,4.7,125,이메이션,240GB,
11097507,마이크론 Crucial P2 M.2 NVMe 대원씨티에스 (250GB),https://img.danawa.com/prod_img/500000/507/097/img/11097507_1.jpg?shrink=330:330&_v=20220712095826,40890,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11097507&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3920453698&package=0&setpc=0&r=16678692959129,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,21,마이크론 ( 제조사 웹사이트 바로가기),250GB,
11692430,마이크론 Crucial P5 M.2 NVMe 대원씨티에스 (1TB),https://img.danawa.com/prod_img/500000/430/692/img/11692430_1.jpg?shrink=330:330&_v=20220712095826,139390,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11692430&cmpnyc=PS114&safe_trade=4&fee_type=A&link_pcode=134224&package=0&setpc=0&r=16678696004905,플레이몰,https://img.danawa.com/cmpny_info/images/PS114_logo.gif,4.6,5,마이크론 ( 제조사 웹사이트 바로가기),1TB,
11710172,마이크론 Crucial P5 M.2 NVMe 아스크텍 (1TB),https://img.danawa.com/prod_img/500000/172/710/img/11710172_1.jpg?shrink=330:330&_v=20200706164338,139390,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11710172&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=11710172&package=0&setpc=0&r=16678717758774,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.8,11,마이크론 ( 제조사 웹사이트 바로가기),1TB,
5791868,마이크론 Crucial MX500 대원씨티에스 (2TB),https://img.danawa.com/prod_img/500000/868/791/img/5791868_1.jpg?shrink=330:330&_v=20220830161709,211580,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=5791868&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C686981208&package=0&setpc=0&r=16678691989799,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,180,마이크론 Crucial,2TB,
6453805,마이크론 Crucial BX500 아스크텍 (240GB),https://img.danawa.com/prod_img/500000/805/453/img/6453805_1.jpg?shrink=330:330&_v=20201016111733,38990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6453805&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3865625715&package=0&setpc=0&r=16678712838303,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,1284,마이크론 Crucial,240GB,
10034049,타무즈 GKX370 mSATA (512GB),https://img.danawa.com/prod_img/500000/049/034/img/10034049_1.jpg?shrink=330:330&_v=20210118144530,70890,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=10034049&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B784929598&package=0&setpc=0&r=16678698093060,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,56,타무즈 ( 제조사 웹사이트 바로가기),512GB,
11283078,키오시아 EXCERIA M.2 NVMe (1TB),https://img.danawa.com/prod_img/500000/078/283/img/11283078_1.jpg?shrink=330:330&_v=20210330132618,109000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11283078&cmpnyc=EE311&safe_trade=4&fee_type=T&link_pcode=1000277366273&package=0&setpc=0&r=16678693092325,이마트인터넷쇼핑몰,https://img.danawa.com/cmpny_info/images/EE311_logo.gif,4.8,260,키오시아 ( 제조사 웹사이트 바로가기),1TB,
14905265,마이크론 Crucial P5 Plus M.2 NVMe 대원씨티에스 (1TB),https://img.danawa.com/prod_img/500000/265/905/img/14905265_1.jpg?shrink=330:330&_v=20221012130150,165970,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=14905265&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4567884020&package=0&setpc=0&r=16678691283005,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,64,마이크론 ( 제조사 웹사이트 바로가기),1TB,확인요망
13538642,삼성전자 980 PRO M.2 NVMe (2TB),https://img.danawa.com/prod_img/500000/642/538/img/13538642_1.jpg?shrink=330:330&_v=20210409081733,347070,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=13538642&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C383686374&package=0&setpc=0&r=16678691722700,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,293,삼성전자,2TB,DDR4 2GB
11211603,ESSENCORE KLEVV NEO N610 (256GB),https://img.danawa.com/prod_img/500000/603/211/img/11211603_1.jpg?shrink=330:330&_v=20210812134900,47990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11211603&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565673422&package=0&setpc=0&r=16678701598897,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.8,10,ESSENCORE ( 제조사 웹사이트 바로가기),256GB,
12961745,Sandisk ULTRA M.2 NVMe (2TB),https://img.danawa.com/prod_img/500000/745/961/img/12961745_1.jpg?shrink=330:330&_v=20201228132754,274380,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=12961745&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C241237019&package=0&setpc=0&r=16678720161362,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,189,Sandisk ( 제조사 웹사이트 바로가기),2TB,
6429787,ADATA Ultimate SU655 (240GB),https://img.danawa.com/prod_img/500000/787/429/img/6429787_1.jpg?shrink=330:330&_v=20201016110705,32990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6429787&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=5113635034&package=0&setpc=0&r=16678694104831,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,254,ADATA,240GB,
4593734,Western Digital WD GREEN SSD (120GB),https://img.danawa.com/prod_img/500000/734/593/img/4593734_1.jpg?shrink=330:330&_v=20201016130738,57990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=4593734&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B527789072&package=0&setpc=0&r=16678697704561,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,2719,Western Digital WD,120GB,
13168232,SK하이닉스 Gold S31 (1TB),https://img.danawa.com/prod_img/500000/232/168/img/13168232_1.jpg?shrink=330:330&_v=20210323151933,179450,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=13168232&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=8025701657&package=0&setpc=0&r=16678698858493,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.8,576,SK하이닉스 ( 제조사 웹사이트 바로가기),1TB,DDR3
11211666,ESSENCORE KLEVV NEO N610 (1TB),https://img.danawa.com/prod_img/500000/666/211/img/11211666_1.jpg?shrink=330:330&_v=20210812134927,149780,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11211666&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=11211666&package=0&setpc=0&r=16678701497658,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.8,30,ESSENCORE ( 제조사 웹사이트 바로가기),1TB,
12668246,Seagate 바라쿠다 Q5 M.2 NVMe (2TB),https://img.danawa.com/prod_img/500000/246/668/img/12668246_1.jpg?shrink=330:330&_v=20220607134748,219000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=12668246&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=5109164121&package=0&setpc=0&r=16678693537662,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.6,26,Seagate ( 제조사 웹사이트 바로가기),2TB,
5498780,ADATA Ultimate SU650 (120GB),https://img.danawa.com/prod_img/500000/780/498/img/5498780_1.jpg?shrink=330:330&_v=20200731102605,18250,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=5498780&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=5114323290&package=0&setpc=0&r=16678713454163,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,282,ADATA,120GB,
12920228,마이크론 2300 M.2 NVMe 디어스엠 (1TB),https://img.danawa.com/prod_img/500000/228/920/img/12920228_1.jpg?shrink=330:330&_v=20210927135244,93570,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=12920228&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2323906060&package=0&setpc=0&r=16678694691506,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.4,15,마이크론 ( 제조사 웹사이트 바로가기),1TB,확인요망
11211654,ESSENCORE KLEVV NEO N610 (512GB),https://img.danawa.com/prod_img/500000/654/211/img/11211654_1.jpg?shrink=330:330&_v=20210812134914,75000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11211654&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565673423&package=0&setpc=0&r=16678701543945,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,5.0,5,ESSENCORE ( 제조사 웹사이트 바로가기),512GB,
8348883,마이크론 1300 SSD (256GB),https://img.danawa.com/prod_img/500000/883/348/img/8348883_1.jpg?shrink=330:330&_v=20190715102030,38190,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=8348883&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=5005476471&package=0&setpc=0&r=16678711122912,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,124,마이크론 ( 제조사 웹사이트 바로가기),256GB,DDR3 1GB
12092096,삼성전자 870 QVO (1TB),https://img.danawa.com/prod_img/500000/096/092/img/12092096_1.jpg?shrink=330:330&_v=20200828125003,117190,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=12092096&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3669012693&package=0&setpc=0&r=16678693337754,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,82,삼성전자 ( 제조사 웹사이트 바로가기),1TB,DDR4 1GB
15796589,Western Digital WD Blue SN570 M.2 NVMe (500GB),https://img.danawa.com/prod_img/500000/589/796/img/15796589_1.jpg?shrink=330:330&_v=20211206163612,59400,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=15796589&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C549110533&package=0&setpc=0&r=16678692272388,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,56,Western Digital ( 제조사 웹사이트 바로가기),500GB,
6538923,마이크론 Crucial P1 M.2 NVMe 대원씨티에스 (500GB),https://img.danawa.com/prod_img/500000/923/538/img/6538923_1.jpg?shrink=330:330&_v=20220712095826,60950,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6538923&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3396089813&package=0&setpc=0&r=16678704455356,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,107,마이크론 Crucial,500GB,
15022826,SK하이닉스 Gold P31 M.2 NVMe (2TB),https://img.danawa.com/prod_img/500000/826/022/img/15022826_1.jpg?shrink=330:330&_v=20210819151312,289000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=15022826&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C408917388&package=0&setpc=0&r=16678691395667,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.9,110,SK하이닉스 ( 제조사 웹사이트 바로가기),2TB,DDR4
13096985,마이크로닉스 WARP GX1 M.2 NVMe (512GB),https://img.danawa.com/prod_img/500000/985/096/img/13096985_1.jpg?shrink=330:330&_v=20211130103712,71960,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=13096985&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C271182893&package=0&setpc=0&r=16678696574233,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.6,6,마이크로닉스 ( 제조사 웹사이트 바로가기),512GB,DDR4 512MB
12809624,ASUS HYPER M.2 x16 Gen 4 CARD 아이보라 (SSD미포함),https://img.danawa.com/prod_img/500000/624/809/img/12809624_1.jpg?shrink=330:330&_v=20210715180748,74110,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32625&cate4=0&pcode=12809624&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C418005004&package=0&setpc=0&r=16678702967132,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,5.0,1,ASUS ( 제조사 웹사이트 바로가기),,
4593708,Western Digital WD GREEN SSD (240GB),https://img.danawa.com/prod_img/500000/708/593/img/4593708_1.jpg?shrink=330:330&_v=20220526174840,43130,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=4593708&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=1720990272&package=0&setpc=0&r=16678697669292,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,2319,Western Digital WD,240GB,
12338801,삼성전자 980 PRO M.2 NVMe (250GB),https://img.danawa.com/prod_img/500000/801/338/img/12338801_1.jpg?shrink=330:330&_v=20210409081503,108890,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=12338801&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C354061099&package=0&setpc=0&r=16678691885886,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,58,삼성전자,250GB,DDR4 512MB
11961251,타무즈 GK600 PRIME (250GB),https://img.danawa.com/prod_img/500000/251/961/img/11961251_1.jpg?shrink=330:330&_v=20211001102047,43970,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11961251&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3395323857&package=0&setpc=0&r=16678701412421,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.9,30,타무즈 ( 제조사 웹사이트 바로가기),250GB,DDR3 256MB
5834230,삼성전자 860 EVO (1TB),https://img.danawa.com/prod_img/500000/230/834/img/5834230_1.jpg?shrink=330:330&_v=20201016110837,140540,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=5834230&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C514528307&package=0&setpc=0&r=16678709898004,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,547,삼성전자,1TB,DDR4 1GB
11837995,리뷰안 NX2300 M.2 NVMe (512GB),https://img.danawa.com/prod_img/500000/995/837/img/11837995_1.jpg?shrink=330:330&_v=20201127170550,87890,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11837995&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2953179512&package=0&setpc=0&r=16678726752517,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,69,리뷰안 ( 제조사 웹사이트 바로가기),512GB,
4800828,Western Digital WD GREEN M.2 SATA (240GB),https://img.danawa.com/prod_img/500000/828/800/img/4800828_1.jpg?shrink=330:330&_v=20220526180939,43500,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=4800828&cmpnyc=TU511D&safe_trade=4&fee_type=N&link_pcode=5500969634&package=0&setpc=0&r=16678699774432,컴튜브,,4.7,232,Western Digital WD,240GB,
10764075,타무즈 GKV700 M.2 NVMe (512GB),https://img.danawa.com/prod_img/500000/075/764/img/10764075_1.jpg?shrink=330:330&_v=20201016110938,55660,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=10764075&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B824967661&package=0&setpc=0&r=16678694239103,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,36,타무즈 ( 제조사 웹사이트 바로가기),512GB,
8046469,Seagate 파이어쿠다 510 M.2 NVMe (1TB),https://img.danawa.com/prod_img/500000/469/046/img/8046469_1.jpg?shrink=330:330&_v=20210323134106,169000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=8046469&cmpnyc=TT711D&safe_trade=4&fee_type=N&link_pcode=4599325991&package=0&setpc=0&r=16678699054573,레오솔루션,,4.7,52,Seagate ( 제조사 웹사이트 바로가기),1TB,DDR4 1GB
13137998,PNY XLR8 CS3040 Gen4 M.2 NVMe 제이씨현 (2TB),https://img.danawa.com/prod_img/500000/998/137/img/13137998_1.jpg?shrink=330:330&_v=20210826144057,293020,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=13137998&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C421095066&package=0&setpc=0&r=16678694944180,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,97,PNY ( 제조사 웹사이트 바로가기),2TB,DDR3 2GB
5781903,마이크론 Crucial MX500 아스크텍 (2TB),https://img.danawa.com/prod_img/500000/903/781/img/5781903_1.jpg?shrink=330:330&_v=20180108093356,214000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=5781903&cmpnyc=TV6133&safe_trade=4&fee_type=N&link_pcode=6809345438&package=0&setpc=0&r=16678710365205,드래곤컴퓨터,,4.8,50,마이크론 Crucial,2TB,
12660116,Western Digital WD BLACK SN850 M.2 NVMe (500GB),https://img.danawa.com/prod_img/500000/116/660/img/12660116_1.jpg?shrink=330:330&_v=20220928141555,128500,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=12660116&cmpnyc=PO30C&safe_trade=4&fee_type=A&link_pcode=118432&package=0&setpc=0&r=16678694891399,피시포올,https://img.danawa.com/cmpny_info/images/PO30C_logo.gif,4.8,16,Western Digital ( 제조사 웹사이트 바로가기),500GB,
9991794,Seagate 파이어쿠다 520 M.2 NVMe (2TB),https://img.danawa.com/prod_img/500000/794/991/img/9991794_1.jpg?shrink=330:330&_v=20210602164419,407160,http://shop.danawa.com/virtualestimate/?controller=estimate&methods=moveEstimateMiniShop&memberId=PH107&productSeq=9991794&serviceId=blog&marketPlaceSeq=33,㈜마이피씨샵,https://img.danawa.com/cmpny_info/images/PH107_logo.gif,4.9,206,Seagate ( 제조사 웹사이트 바로가기),2TB,DDR4 2GB
15796520,Western Digital WD Blue SN570 M.2 NVMe (1TB),https://img.danawa.com/prod_img/500000/520/796/img/15796520_1.jpg?shrink=330:330&_v=20211206163600,108370,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=15796520&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4798489915&package=0&setpc=0&r=16678692221563,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.6,38,Western Digital ( 제조사 웹사이트 바로가기),1TB,
11127390,ADATA XPG SX8100 M.2 NVMe (512GB),https://img.danawa.com/prod_img/500000/390/127/img/11127390_1.jpg?shrink=330:330&_v=20201016131002,83270,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11127390&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C521613373&package=0&setpc=0&r=16678705642337,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,30,ADATA ( 제조사 웹사이트 바로가기),512GB,
10034037,타무즈 GKX370 mSATA (256GB),https://img.danawa.com/prod_img/500000/037/034/img/10034037_1.jpg?shrink=330:330&_v=20210118144615,48540,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=10034037&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B785349234&package=0&setpc=0&r=16678698149192,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,93,타무즈 ( 제조사 웹사이트 바로가기),256GB,
11838058,리뷰안 NX2300 M.2 NVMe (1TB),https://img.danawa.com/prod_img/500000/058/838/img/11838058_1.jpg?shrink=330:330&_v=20210325111720,158990,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11838058&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2953188261&package=0&setpc=0&r=16678726708887,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,81,리뷰안 ( 제조사 웹사이트 바로가기),1TB,
5077568,엠지텍 MG877K (240GB),https://img.danawa.com/prod_img/500000/568/077/img/5077568_1.jpg?shrink=330:330&_v=20201019172314,36450,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=5077568&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B673341457&package=0&setpc=0&r=16678730326817,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,1929,엠지텍,240GB,
13360121,YMTC ZHITAI PC005 M.2 NVMe (512GB),https://img.danawa.com/prod_img/500000/121/360/img/13360121_1.jpg?shrink=330:330&_v=20220110162040,98460,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=13360121&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2065448525&package=0&setpc=0&r=16678731686079,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.9,21,YMTC,512GB,DDR4 256MB
13168256,SK하이닉스 Gold S31 (250GB),https://img.danawa.com/prod_img/500000/256/168/img/13168256_1.jpg?shrink=330:330&_v=20220607133602,62000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=13168256&cmpnyc=TS75B&safe_trade=4&fee_type=N&link_pcode=6458627546&package=0&setpc=0&r=16678698956730,바른컴퓨터KOREA,,4.8,215,SK하이닉스 ( 제조사 웹사이트 바로가기),250GB,DDR3
15495944,삼성전자 980 PRO 히트싱크 M.2 NVMe (1TB),https://img.danawa.com/prod_img/500000/944/495/img/15495944_1.jpg?shrink=330:330&_v=20220127085032,229000,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=15495944&cmpnyc=TRB03&safe_trade=4&fee_type=T&link_pcode=30102805&package=0&setpc=0&r=16678698453697,신세계라이브쇼핑,https://img.danawa.com/cmpny_info/images/TRB03_logo.gif,5.0,16,삼성전자,1TB,DDR4 1GB
