,id,name,등록년월,image,price,shop_link,shop_name,shop_logo,score,mall_review,제조회사,냉각 방식,상세정보쿨러 높이,상세정보TDP,상세정보팬 크기,인텔 소켓LGA1700,인텔 소켓LGA1200,인텔 소켓LGA115x,인텔 소켓LGA2066,인텔 소켓LGA2011-V3,인텔 소켓LGA775,인텔 소켓LGA2011,인텔 소켓LGA1366,AMD 소켓AM4,AMD 소켓AM5,AMD 소켓FMx/AMx(AM1/4외),AMD 소켓sTRX4,AMD 소켓TR4,AMD 소켓AM1,review_size,review_mean,review_count,final_score,Test,Rank
209,8772056,ORBIS GM70 NEW 그래픽카드 지지대 (블랙),2019년 07월,https://img.danawa.com/prod_img/500000/056/772/img/8772056_1.jpg?shrink=330:330&_v=20190722165055,8560.0,http://shop.danawa.com/virtualestimate/?controller=estimate&methods=moveEstimateMiniShop&memberId=PS81A&productSeq=8772056&serviceId=blog&marketPlaceSeq=33,요피씨,https://img.danawa.com/cmpny_info/images/PS81A_logo.gif,4.6,(131),ORBIS,,,,,,,,,,,,,,,,,,,3,0.67,134,17.80053707550619,1.4397196261682244,210
210,12995897,JONSBO FR-901 ARGB,2020년 12월,https://img.danawa.com/prod_img/500000/897/995/img/12995897_1.jpg?shrink=330:330&_v=20201224172029,26030.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=12995897&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2189220577&package=0&setpc=0&r=16678884278388,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.6,(6),JONSBO ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,9,-0.33,15,20.870049850286303,1.4383403764886669,211
211,6959023,ARCTIC P12 PWM (white/transparent),2019년 01월,https://img.danawa.com/prod_img/500000/023/959/img/6959023_1.jpg?shrink=330:330&_v=20210416111118,8500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=6959023&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P6667189222&package=0&setpc=0&r=16678819112103,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.9,(23),ARCTIC ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,3,-0.33,26,18.77944684491179,1.4287058823529413,212
212,14332148,CORSAIR ML120 RGB Replacement (White),2021년 05월,https://img.danawa.com/prod_img/500000/148/332/img/14332148_1.jpg?shrink=330:330&_v=20210723102524,38120.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=14332148&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2597611388&package=0&setpc=0&r=16678861691297,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,5.0,(2),CORSAIR ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,13,0.31,15,13.05876622760373,1.3954879328436516,213
213,10359267,darkFlash C7 ARGB,2020년 01월,https://img.danawa.com/prod_img/500000/267/359/img/10359267_1.jpg?shrink=330:330&_v=20210115175805,17620.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=10359267&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B870834606&package=0&setpc=0&r=16678863222562,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.3,(3),darkFlash ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,6,0.17,9,13.250489929525486,1.3791146424517593,214
214,11798722,DEEPCOOL RF120 FS PWM (1PACK),2020년 07월,https://img.danawa.com/prod_img/500000/722/798/img/11798722_1.jpg?shrink=330:330&_v=20200717163159,9000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=11798722&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3321850643&package=0&setpc=0&r=16678852123339,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(7),DEEPCOOL ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,3,0.0,10,14.667415239991886,1.37,215
215,7351288,DEEPCOOL GH-01 ARGB 그래픽카드 지지대,2019년 02월,https://img.danawa.com/prod_img/500000/288/351/img/7351288_1.jpg?shrink=330:330&_v=20190802153902,20880.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=7351288&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=1601111245&package=0&setpc=0&r=16678850735342,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.4,(44),DEEPCOOL ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,7,-0.14,51,16.61342153432243,1.3604406130268198,216
216,9964230,NOCTUA NH-D15 Chromax.black,2019년 11월,https://img.danawa.com/prod_img/500000/230/964/img/9964230_1.jpg?shrink=330:330&_v=20221026153327,159390.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=9964230&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3289826209&package=0&setpc=0&r=16678821562993,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(216),NOCTUA ( 제조사 웹사이트 바로가기),공랭,165mm,,140mm,○,○,○,○,○,,○,,○,○,,,,,52,-0.12,268,16.54994559356134,1.353259301085388,217
217,927599,디직스 메모리 방열판 Ver.2,2009년 08월,https://img.danawa.com/prod_img/500000/599/927/img/927599_1.jpg?shrink=330:330&_v=20210504171717,3060.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13667&cate4=0&pcode=927599&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=A865695323&package=0&setpc=0&r=16678830593038,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,(64),디직스,,,,,,,,,,,,,,,,,,,1,0.0,65,21.297648013494225,1.3392156862745097,218
218,5664482,EVERCOOL COOLMARKER PWM HUB-10X,2017년 11월,https://img.danawa.com/prod_img/500000/482/664/img/5664482_1.jpg?shrink=330:330&_v=20210415155230,3110.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=5664482&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=5664482&package=0&setpc=0&r=16678892637791,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.6,(46),EVERCOOL COOLMARKER,,,,,,,,,,,,,,,,,,,1,0.0,47,19.423174426560774,1.332475884244373,219
219,2482896,NOCTUA NF-A14 PWM,2014년 02월,https://img.danawa.com/prod_img/500000/896/482/img/2482896_1.jpg?shrink=330:330&_v=20201118091049,33480.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=2482896&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=513719314&package=0&setpc=0&r=16678825934727,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,(103),NOCTUA,,,,,,,,,,,,,,,,,,,11,-0.18,114,13.415968601752844,1.3299880525686978,220
220,14730077,DEEPCOOL ST500 ARGB 그래픽카드 지지대,2021년 07월,https://img.danawa.com/prod_img/500000/077/730/img/14730077_1.jpg?shrink=330:330&_v=20210713150337,24890.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=14730077&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4161615449&package=0&setpc=0&r=16678832781595,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.4,(17),DEEPCOOL ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,8,-0.25,25,18.62286724453549,1.3216552832462836,221
221,5619255,쿨러마스터 HYPER H410R (RED),2017년 11월,https://img.danawa.com/prod_img/500000/255/619/img/5619255_1.jpg?shrink=330:330&_v=20191022161434,34600.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=5619255&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=6320046405&package=0&setpc=0&r=16678834775651,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.7,(35),쿨러마스터,공랭,높이 136mm,,92mm,,○,○,,,○,,,○,,○,,,,11,-0.27,46,17.07690734327986,1.3174566473988438,222
222,3662491,3RSYS ICEAIR A-2 PLUS (화이트),2016년 01월,https://img.danawa.com/prod_img/500000/491/662/img/3662491_1.jpg?shrink=330:330&_v=20170817101335,6140.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=3662491&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3620748693&package=0&setpc=0&r=16678866318355,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(18),3RSYS,,,,,,,,,,,,,,,,,,,2,0.0,20,15.923911907104742,1.3166123778501628,223
223,9547635,ARCTIC P14 PWM PST (black/black),2019년 09월,https://img.danawa.com/prod_img/500000/635/547/img/9547635_1.jpg?shrink=330:330&_v=20210802145834,12610.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=9547635&cmpnyc=TT137C&safe_trade=4&fee_type=N&link_pcode=6158099384&package=0&setpc=0&r=16678827796009,일렉트로마켓,,4.6,(61),ARCTIC ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,4,-0.25,65,18.388409737521968,1.3094369547977796,224
224,16270805,JONSBO HF1215 ARGB (BLACK),2022년 01월,https://img.danawa.com/prod_img/500000/805/270/img/16270805_1.jpg?shrink=330:330&_v=20220125174156,18630.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=16270805&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P6357650040&package=0&setpc=0&r=16678854641909,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.3,(3),JONSBO ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,6,-0.33,9,14.05143726253083,1.3056360708534622,225
225,11823937,앱코 SUITMASTER 자이로스 T211 RGB,2020년 07월,https://img.danawa.com/prod_img/500000/937/823/img/11823937_1.jpg?shrink=330:330&_v=20200716163545,28500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=11823937&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B887973206&package=0&setpc=0&r=16678875423667,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,5.0,(4),앱코 ( 제조사 웹사이트 바로가기),공랭,157mm,150W,120mm,,○,○,,○,○,○,○,○,,○,,,,9,-0.22,13,17.83816220829114,1.2978947368421052,226
226,11878780,darkFlash C6M 140 RGB (블랙),2020년 07월,https://img.danawa.com/prod_img/500000/780/878/img/11878780_1.jpg?shrink=330:330&_v=20200723144157,9590.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=11878780&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P4784991059&package=0&setpc=0&r=16678839217171,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.6,(5),darkFlash ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,3,0.0,8,10.493000213476662,1.2857142857142858,227
227,5382001,EVGA CLC 280 Liquid,2017년 08월,https://img.danawa.com/prod_img/500000/001/382/img/5382001_1.jpg?shrink=330:330&_v=20220517131257,227300.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=5382001&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4579749007&package=0&setpc=0&r=16678834553802,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(233),EVGA,수랭,,,140mm,○,○,○,○,○,,○,○,○,,○,,○,,71,0.04,304,21.980242706465397,1.2850593928728553,228
228,11603765,JONSBO CR-1000 PLUS AUTO RGB (WHITE),2020년 06월,https://img.danawa.com/prod_img/500000/765/603/img/11603765_1.jpg?shrink=330:330&_v=20220517142946,41700.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=11603765&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1989805274&package=0&setpc=0&r=16678870532515,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.4,(23),JONSBO ( 제조사 웹사이트 바로가기),공랭,158mm,135W,120mm,○,○,○,,,,,○,○,,○,,,,13,-0.15,36,14.244828708331838,1.2781774580335732,229
229,15671276,Thermalright TL-R12-B,2021년 11월,https://img.danawa.com/prod_img/500000/276/671/img/15671276_1.jpg?shrink=330:330&_v=20220602171428,9790.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=15671276&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1622130078&package=0&setpc=0&r=16678840727520,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,5.0,(2),Thermalright ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,3,-0.67,5,15.430848824134335,1.2723186925434116,230
230,13502048,BRAVOTEC 스톤마일 NEO ARGB (블랙),2021년 03월,https://img.danawa.com/prod_img/500000/048/502/img/13502048_1.jpg?shrink=330:330&_v=20210308151417,12900.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13667&cate4=0&pcode=13502048&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1475594764&package=0&setpc=0&r=16678818915140,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.6,(26),BRAVOTEC ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,4,-0.25,30,18.2257826754494,1.2626356589147287,231
231,15315371,JONSBO HX6250,2021년 09월,https://img.danawa.com/prod_img/500000/371/315/img/15315371_1.jpg?shrink=330:330&_v=20220207105532,59000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=15315371&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2299968515&package=0&setpc=0&r=16678831325684,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,(10),JONSBO ( 제조사 웹사이트 바로가기),공랭,162mm,250W,140mm,○,○,○,○,,,○,,○,,,,,,18,-0.17,28,17.595972079223582,1.2606101694915255,232
232,16352567,DEEPCOOL FK120 (3PACK),2022년 02월,https://img.danawa.com/prod_img/500000/567/352/img/16352567_1.jpg?shrink=330:330&_v=20220210102134,38690.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=16352567&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=16352567&package=0&setpc=0&r=16678842407230,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.5,(8),DEEPCOOL ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,12,0.0,20,14.07750511853329,1.2604807443783923,233
233,4033323,에너맥스 D.F PRESSURE UCDFP12P,2016년 05월,https://img.danawa.com/prod_img/500000/323/033/img/4033323_1.jpg?shrink=330:330&_v=20210316084036,16220.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=4033323&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1954222855&package=0&setpc=0&r=16678853428058,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.6,(8),에너맥스,,,,,,,,,,,,,,,,,,,5,-0.4,13,17.56594691493834,1.2583230579531444,234
234,6150535,NOCTUA NF-P12 redux-1700 PWM,2018년 05월,https://img.danawa.com/prod_img/500000/535/150/img/6150535_1.jpg?shrink=330:330&_v=20180518100354,23010.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=6150535&cmpnyc=PR50B&safe_trade=4&fee_type=A&link_pcode=5525232210&package=0&setpc=0&r=16678890781046,엔코퍼레이션,https://img.danawa.com/cmpny_info/images/PR50B_logo.gif,4.9,(30),NOCTUA,,,,,,,,,,,,,,,,,,,7,-0.14,37,15.11302482259667,1.2430247718383312,235
235,7811428,JONSBO NC-3 AUTO RGB 메모리 방열판 (1PACK),2019년 04월,https://img.danawa.com/prod_img/500000/428/811/img/7811428_1.jpg?shrink=330:330&_v=20200226174803,16500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13667&cate4=0&pcode=7811428&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1319275105&package=0&setpc=0&r=16678849784500,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.4,(24),JONSBO ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,5,-0.2,29,18.274908797202137,1.2357575757575758,236
236,17450348,DEEPCOOL AG620,2022년 07월,https://img.danawa.com/prod_img/500000/348/450/img/17450348_1.jpg?shrink=330:330&_v=20220816105039,46670.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=17450348&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=I15617886522&package=0&setpc=0&r=16678817404916,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.6,(44),DEEPCOOL ( 제조사 웹사이트 바로가기),공랭,157mm,260W,120mm x2,○,○,○,○,○,,○,,○,○,,,,,14,0.21,58,11.58385141817582,1.2341118491536318,237
237,8180278,3RSYS Socoool RC300 RGB,2019년 06월,https://img.danawa.com/prod_img/500000/278/180/img/8180278_1.jpg?shrink=330:330&_v=20201112135157,39880.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=8180278&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1095112029&package=0&setpc=0&r=16678870587822,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.6,(217),3RSYS ( 제조사 웹사이트 바로가기),공랭,높이 160mm,,120mm,,○,○,,,,○,○,○,,○,,,,12,0.0,229,23.416986456092463,1.233099297893681,238
238,10284975,ID-COOLING SE-224-XT BASIC,2020년 01월,https://img.danawa.com/prod_img/500000/975/284/img/10284975_1.jpg?shrink=330:330&_v=20200106101319,26310.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=10284975&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=1925498347&package=0&setpc=0&r=16678843728663,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.7,(48),ID-COOLING ( 제조사 웹사이트 바로가기),공랭,154mm,180W,120mm,,○,○,○,,,○,,○,,,,,,8,-0.12,56,16.818535732049753,1.2314709236031927,239
239,10479771,ALSEYE MAX M120-PW (투명),2020년 02월,https://img.danawa.com/prod_img/500000/771/479/img/10479771_1.jpg?shrink=330:330&_v=20220916112730,6600.0,http://shop.danawa.com/virtualestimate/?controller=estimate&methods=moveEstimateMiniShop&memberId=PS81A&productSeq=10479771&serviceId=blog&marketPlaceSeq=33,요피씨,https://img.danawa.com/cmpny_info/images/PS81A_logo.gif,4.6,(35),ALSEYE ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,2,-0.5,37,20.806124710204227,1.2303030303030302,240
240,13050668,앱코 SUITMASTER 크리스탈 M.2 SSD 방열판 AUTO RGB,2021년 01월,https://img.danawa.com/prod_img/500000/668/050/img/13050668_1.jpg?shrink=330:330&_v=20220419142030,9900.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13666&cate4=0&pcode=13050668&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3258665512&package=0&setpc=0&r=16678874164850,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.5,(12),앱코 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,3,-0.33,15,19.635923139557505,1.2278787878787878,241
241,14365013,ARCTIC P12 PWM PST VALUE PACK 피씨디렉트,2019년 03월,https://img.danawa.com/prod_img/500000/013/365/img/14365013_1.jpg?shrink=330:330&_v=20210914155535,39800.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=14365013&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P5803470065&package=0&setpc=0&r=16678836279064,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.8,(74),ARCTIC ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,12,0.0,86,15.267887716082065,1.226532663316583,242
242,9591861,JONSBO JELLY M.2 SSD HEATSINK AUTO RGB,2019년 09월,https://img.danawa.com/prod_img/500000/861/591/img/9591861_1.jpg?shrink=330:330&_v=20191008135526,6760.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13666&cate4=0&pcode=9591861&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C577211871&package=0&setpc=0&r=16678849431706,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.2,(40),JONSBO ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,2,0.0,42,21.036792376793382,1.221301775147929,243
243,10214610,대양케이스 ME NO.8 140,2019년 12월,https://img.danawa.com/prod_img/500000/610/214/img/10214610_1.jpg?shrink=330:330&_v=20191230084636,10290.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=10214610&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B870835022&package=0&setpc=0&r=16678858898060,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(65),대양케이스 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,3,0.0,68,21.21203400933381,1.2122448979591838,244
244,11318442,대양케이스 V1 그래픽카드 지지대,2020년 05월,https://img.danawa.com/prod_img/500000/442/318/img/11318442_1.jpg?shrink=330:330&_v=20200518155659,16930.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=11318442&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1800415346&package=0&setpc=0&r=16678873699400,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.6,(45),대양케이스 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,5,-0.2,50,18.85722621123217,1.207914943886592,245
245,11911693,3RSYS Socoool RC510 RGB (BLACK),2020년 07월,https://img.danawa.com/prod_img/500000/693/911/img/11911693_1.jpg?shrink=330:330&_v=20211119143540,34130.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13663&cate4=0&pcode=11911693&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=8154555621&package=0&setpc=0&r=16678869743726,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.7,(12),3RSYS ( 제조사 웹사이트 바로가기),공랭,155mm,,120mm,○,○,○,,,,,○,○,,○,,,,10,-0.2,22,16.87928398158031,1.2042191620275418,246
246,6646000,NZXT AER RGB 2 140 (Matte Black),2018년 11월,https://img.danawa.com/prod_img/500000/000/646/img/6646000_1.jpg?shrink=330:330&_v=20220920162806,41380.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=6646000&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P4500395912&package=0&setpc=0&r=16678851183615,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,5.0,(10),NZXT ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,12,-0.08,22,11.895544143264168,1.2023199613339777,247
247,17210390,3RSYS Socoool CH12025 ARGB,2022년 06월,https://img.danawa.com/prod_img/500000/390/210/img/17210390_1.jpg?shrink=330:330&_v=20220609131230,10250.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=17210390&cmpnyc=PU502&safe_trade=4&fee_type=A&link_pcode=5565703972&package=0&setpc=0&r=16678838437121,요피씨,https://img.danawa.com/cmpny_info/images/PU502_logo.gif,5.0,(3),3RSYS ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,3,0.0,6,13.252432843874136,1.201170731707317,248
248,11788729,darkFlash LP30 ARGB PSU 커버 (블랙),2020년 07월,https://img.danawa.com/prod_img/500000/729/788/img/11788729_1.jpg?shrink=330:330&_v=20200713155716,13830.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13668&cate4=0&pcode=11788729&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C674758239&package=0&setpc=0&r=16678843494821,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,(8),darkFlash ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,4,0.0,12,15.60181635458609,1.1887201735357917,249
249,12308339,리안리 UNI FAN SL120 BLACK (3PACK/Controller),2020년 09월,https://img.danawa.com/prod_img/500000/339/308/img/12308339_1.jpg?shrink=330:330&_v=20201118140815,119000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=12308339&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565679312&package=0&setpc=0&r=16678827131921,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.6,(27),리안리 ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,34,-0.18,61,15.45602398449324,1.18,250
250,592777,CYNEX 메모리 방열판 메론,2007년 12월,https://img.danawa.com/prod_img/500000/777/592/img/592777_1.jpg?shrink=330:330&_v=20071207164456,14030.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13667&cate4=0&pcode=592777&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=8352558525&package=0&setpc=0&r=16678869227111,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,5.0,(4),CYNEX,,,,,,,,,,,,,,,,,,,4,-0.5,8,14.054944055888566,1.178617248752673,251
251,9647196,darkFlash C6MS RGB (화이트 3PACK),2019년 10월,https://img.danawa.com/prod_img/500000/196/647/img/9647196_1.jpg?shrink=330:330&_v=20210115175540,21200.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=862&cate2=887&cate3=13665&cate4=0&pcode=9647196&cmpnyc=PU502&safe_trade=4&fee_type=A&link_pcode=5565665962&package=0&setpc=0&r=16678831557155,요피씨,https://img.danawa.com/cmpny_info/images/PU502_logo.gif,4.5,(37),darkFlash ( 제조사 웹사이트 바로가기),,,,,,,,,,,,,,,,,,,6,0.0,43,16.620748952518305,1.171132075471698,252
