,id,name,등록년월,image,price,shop_link,shop_name,shop_logo,score,mall_review,제조회사,기본 사양CPU 소켓,메모리메모리 종류,review_size,review_mean,review_count,final_score,Test,Rank
215,11231685,GIGABYTE Z490 AORUS ELITE 제이씨현,2020년 05월,https://img.danawa.com/prod_img/500000/685/231/img/11231685_1.jpg?shrink=330:330&_v=20200520163827,244990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=11231685&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=1920444847&package=0&setpc=0&r=16678678154751,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.5,(9),GIGABYTE ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,9,0.0,18,14.754683416291051,0.15025103065431242,216
216,8508369,ASRock X570 Phantom Gaming 4 디앤디컴,2019년 07월,https://img.danawa.com/prod_img/500000/369/508/img/8508369_1.jpg?shrink=330:330&_v=20220518132032,331290.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=8508369&cmpnyc=TN729&safe_trade=4&fee_type=T&link_pcode=2169360550_2169360550&package=0&setpc=0&r=16678674772337,위메프,https://img.danawa.com/cmpny_info/images/TN729_logo.gif,3.9,(10),ASRock ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,12,-0.08,22,17.895319611049775,0.14880014488816445,217
217,6502047,GIGABYTE A320M-H 듀러블에디션 제이씨현,2018년 10월,https://img.danawa.com/prod_img/500000/047/502/img/6502047_1.jpg?shrink=330:330&_v=20181005093532,139630.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=6502047&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1076933623&package=0&setpc=0&r=16678678593689,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,(4),GIGABYTE,AMD(소켓AM4),DDR4,5,0.2,9,16.181766941018953,0.14810570794241926,218
218,11223516,MSI MAG Z490 토마호크,2020년 05월,https://img.danawa.com/prod_img/500000/516/223/img/11223516_1.jpg?shrink=330:330&_v=20200828162628,193540.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=11223516&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2593198020&package=0&setpc=0&r=16678676033508,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,5.0,(7),MSI ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,7,0.14,14,19.8747237680014,0.14792807688333162,219
219,15738464,MSI MPG Z690 엣지 WIFI,2021년 11월,https://img.danawa.com/prod_img/500000/464/738/img/15738464_1.jpg?shrink=330:330&_v=20220810100348,479000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=15738464&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1728482625&package=0&setpc=0&r=16678644447790,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.8,(5),MSI ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR5,17,0.12,22,15.961000375310611,0.147356993736952,220
220,15758414,GIGABYTE B560M DS3H PLUS 듀러블에디션 피씨디렉트,2021년 11월,https://img.danawa.com/prod_img/500000/414/758/img/15758414_1.jpg?shrink=330:330&_v=20211123142849,84550.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=15758414&cmpnyc=TN920&safe_trade=4&fee_type=T&link_pcode=13786176706&package=0&setpc=0&r=16678634752750,티몬,https://img.danawa.com/cmpny_info/images/TN920_logo.gif,4.8,(35),GIGABYTE ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,3,-0.33,38,11.327731524116142,0.1473211117681845,221
221,11224539,GIGABYTE Z490 AORUS ELITE 피씨디렉트,2020년 05월,https://img.danawa.com/prod_img/500000/539/224/img/11224539_1.jpg?shrink=330:330&_v=20200522100528,225670.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=11224539&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1694238365&package=0&setpc=0&r=16678661058128,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.6,(22),GIGABYTE ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,8,-0.12,30,12.643607994594792,0.14499047281428634,222
222,13804151,MSI B560M-A PRO,2021년 04월,https://img.danawa.com/prod_img/500000/151/804/img/13804151_1.jpg?shrink=330:330&_v=20210902150435,84990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=13804151&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=5027045784&package=0&setpc=0&r=16678651227522,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,5.0,(13),MSI ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,3,0.0,16,14.814890495932737,0.14408753971055419,223
223,11334720,ASUS PRIME H410M-K 코잇,2020년 05월,https://img.danawa.com/prod_img/500000/720/334/img/11334720_1.jpg?shrink=330:330&_v=20200529091126,86040.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=11334720&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=11334720&package=0&setpc=0&r=16678651754727,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.4,(11),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,3,0.0,14,17.49257698621041,0.14260808926080892,224
224,16085666,ASUS TUF Gaming B660M-PLUS WIFI D4 인텍앤컴퍼니,2022년 01월,https://img.danawa.com/prod_img/500000/666/085/img/16085666_1.jpg?shrink=330:330&_v=20220711140843,228760.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16085666&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4747106928&package=0&setpc=0&r=16678632842889,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(13),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,8,0.0,21,14.122839922772236,0.14177303724427348,225
225,15826865,ECS DURATHON2 GLKD-I-N4120 V1.1 코잇 (기본),2021년 12월,https://img.danawa.com/prod_img/500000/865/826/img/15826865_1.jpg?shrink=330:330&_v=20220103140854,118000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=15826865&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=15826865&package=0&setpc=0&r=16678658747374,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,5.0,(2),ECS ( 제조사 웹사이트 바로가기),인텔(CPU내장),DDR4 노트북용,4,-0.25,6,17.818712334009792,0.14108474576271188,226
226,16103234,ASUS PRIME B660M-A WIFI D4 STCOM,2022년 01월,https://img.danawa.com/prod_img/500000/234/103/img/16103234_1.jpg?shrink=330:330&_v=20220221142308,209870.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16103234&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4067077967&package=0&setpc=0&r=16678643416650,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(4),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,7,-0.43,11,15.768618026525717,0.1352170391194549,227
227,16134440,ASUS PRIME B550M-A WIFI II 대원씨티에스,2022년 01월,https://img.danawa.com/prod_img/500000/440/134/img/16134440_1.jpg?shrink=330:330&_v=20220712091916,180000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=16134440&cmpnyc=TT111C&safe_trade=4&fee_type=N&link_pcode=5445622769&package=0&setpc=0&r=16678637884735,2올로르-2OLOR,,4.8,(13),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,6,0.17,19,19.147576278192968,0.13513333333333333,228
228,16314863,MSI PRO H610M-G DDR4,2022년 02월,https://img.danawa.com/prod_img/500000/863/314/img/16314863_1.jpg?shrink=330:330&_v=20220708130132,120900.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16314863&cmpnyc=PV606&safe_trade=4&fee_type=A&link_pcode=146549&package=0&setpc=0&r=16678632759294,초이스컴,https://img.danawa.com/cmpny_info/images/PV606_logo.gif,4.8,(9),MSI ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,4,-0.5,13,21.08015295678248,0.1344582299421009,229
229,12022880,ASRock B550M-ITX/ac 디앤디컴,2020년 08월,https://img.danawa.com/prod_img/500000/880/022/img/12022880_1.jpg?shrink=330:330&_v=20220518144538,215040.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=12022880&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3121372486&package=0&setpc=0&r=16678634382026,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.6,(10),ASRock ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,7,0.29,17,19.8881168219241,0.13411458333333334,230
230,12797720,ASRock B550M-HDV 디앤디컴,2020년 11월,https://img.danawa.com/prod_img/500000/720/797/img/12797720_1.jpg?shrink=330:330&_v=20220518144520,124000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=12797720&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5565682478&package=0&setpc=0&r=16678633174376,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.5,(7),ASRock ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,4,0.0,11,14.902041145469104,0.1338709677419355,231
231,15653582,GIGABYTE Z690 AORUS ELITE 피씨디렉트,2021년 11월,https://img.danawa.com/prod_img/500000/582/653/img/15653582_1.jpg?shrink=330:330&_v=20220207144028,343630.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=15653582&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C462080691&package=0&setpc=0&r=16678631521995,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,5.0,(8),GIGABYTE ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR5,11,-0.09,19,11.04670457667539,0.1329103978115997,232
232,16814663,ASRock B660M Phantom Gaming 4 D4 디앤디컴,2022년 04월,https://img.danawa.com/prod_img/500000/663/814/img/16814663_1.jpg?shrink=330:330&_v=20220427090850,156860.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16814663&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4360997592&package=0&setpc=0&r=16678647493404,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(7),ASRock ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,5,-0.2,12,18.15178703171496,0.13017977814611756,233
233,15616787,ASUS ROG MAXIMUS Z690 HERO 인텍앤컴퍼니,2021년 11월,https://img.danawa.com/prod_img/500000/787/616/img/15616787_1.jpg?shrink=330:330&_v=20211111150558,799000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=15616787&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2362687402&package=0&setpc=0&r=16678655808331,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,5.0,(4),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR5,25,-0.48,29,14.535549309654275,0.12991239048811012,234
234,16284179,ASUS PRIME A520M-A II 대원씨티에스,2022년 01월,https://img.danawa.com/prod_img/500000/179/284/img/16284179_1.jpg?shrink=330:330&_v=20220712091916,125000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=16284179&cmpnyc=TNB0E&safe_trade=4&fee_type=T&link_pcode=25203354&package=0&setpc=0&r=16678631681813,샵다나와,https://img.danawa.com/cmpny_info/images/TNB0E_logo.gif,4.8,(19),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,4,0.0,23,19.318777595776343,0.129728,235
235,15156329,MSI MAG X570S 토마호크 맥스 WIFI,2021년 09월,https://img.danawa.com/prod_img/500000/329/156/img/15156329_1.jpg?shrink=330:330&_v=20211110155114,319000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=15156329&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2413310735&package=0&setpc=0&r=16678656943699,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,5.0,(1),MSI ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,10,0.0,11,19.42865369651484,0.1295297805642633,236
236,8507643,ASRock X570 스틸레전드 에즈윈,2019년 07월,https://img.danawa.com/prod_img/500000/643/507/img/8507643_1.jpg?shrink=330:330&_v=20210716163049,507600.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=8507643&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P2156003651&package=0&setpc=0&r=16678678479563,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.0,(9),ASRock ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,16,-0.06,25,17.496051954904893,0.12948778565799843,237
237,9203967,MSI MAG B450 토마호크 맥스,2019년 08월,https://img.danawa.com/prod_img/500000/967/203/img/9203967_1.jpg?shrink=330:330&_v=20200525133825,258950.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=9203967&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1657844120&package=0&setpc=0&r=16678669198430,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,(25),MSI ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,8,0.0,33,15.64797204580218,0.1272214713265109,238
238,15599207,ASUS PRIME Z690M-PLUS D4 STCOM,2021년 11월,https://img.danawa.com/prod_img/500000/207/599/img/15599207_1.jpg?shrink=330:330&_v=20211105152928,294500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=15599207&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3925343470&package=0&setpc=0&r=16678650599689,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,5.0,(1),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,9,-0.33,10,16.401720737628363,0.1268862478777589,239
239,7622335,ASRock A320M-DVS R4.0 에즈윈,2019년 01월,https://img.danawa.com/prod_img/500000/335/622/img/7622335_1.jpg?shrink=330:330&_v=20190403161248,127850.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=7622335&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1654478876&package=0&setpc=0&r=16678677217398,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.9,(12),ASRock ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,4,-0.5,16,21.85839382599176,0.126648416112632,240
240,16085480,ASUS TUF Gaming B660M-PLUS D4 인텍앤컴퍼니,2022년 01월,https://img.danawa.com/prod_img/500000/480/085/img/16085480_1.jpg?shrink=330:330&_v=20220126152657,232660.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16085480&cmpnyc=ED910&safe_trade=4&fee_type=T&link_pcode=9188270814&package=0&setpc=0&r=16678666589608,인터파크,https://img.danawa.com/cmpny_info/images/ED910_logo.gif,4.8,(15),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,7,0.14,22,18.491730179737697,0.12197197627439181,241
241,11570354,ASUS PRIME B550M-K STCOM,2020년 06월,https://img.danawa.com/prod_img/500000/354/570/img/11570354_1.jpg?shrink=330:330&_v=20210820125242,170000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=11570354&cmpnyc=TN729&safe_trade=4&fee_type=T&link_pcode=2183850673_2183850673&package=0&setpc=0&r=16678665818591,위메프,https://img.danawa.com/cmpny_info/images/TN729_logo.gif,5.0,(1),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,5,-0.4,6,19.68062920305205,0.12058823529411765,242
242,8511729,ASUS PRIME X570-P/CSM STCOM,2019년 07월,https://img.danawa.com/prod_img/500000/729/511/img/8511729_1.jpg?shrink=330:330&_v=20220517172328,273200.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=8511729&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=8511729&package=0&setpc=0&r=16678653324141,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.5,(19),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,8,-0.12,27,15.269724104185135,0.12029282576866765,243
243,6383091,GIGABYTE B450M DS3H 듀러블에디션 제이씨현,2018년 08월,https://img.danawa.com/prod_img/500000/091/383/img/6383091_1.jpg?shrink=330:330&_v=20201229133421,171420.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=6383091&cmpnyc=TJ418&safe_trade=4&fee_type=T&link_pcode=0018919878&package=0&setpc=0&r=16678680375914,롯데하이마트,https://img.danawa.com/cmpny_info/images/TJ418_logo.gif,4.4,(21),GIGABYTE,AMD(소켓AM4),DDR4,5,-0.2,26,15.378615459506635,0.12005600280014,244
244,6352352,ASUS PRIME B450M-A STCOM,2018년 07월,https://img.danawa.com/prod_img/500000/352/352/img/6352352_1.jpg?shrink=330:330&_v=20210820123830,205330.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=6352352&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1076932867&package=0&setpc=0&r=16678670975000,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.6,(106),ASUS PRIME,AMD(소켓AM4),DDR4,6,-0.5,112,18.37331148637788,0.11998246724784493,245
245,15600110,ASUS PRIME Z690-A STCOM,2021년 11월,https://img.danawa.com/prod_img/500000/110/600/img/15600110_1.jpg?shrink=330:330&_v=20221026094055,450280.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=15600110&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3939696206&package=0&setpc=0&r=16678635994120,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,5.0,(6),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR5,13,-0.23,19,10.73830413032047,0.11987207959491872,246
246,13562459,GIGABYTE B560M AORUS PRO 제이씨현,2021년 03월,https://img.danawa.com/prod_img/500000/459/562/img/13562459_1.jpg?shrink=330:330&_v=20210902163833,137040.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=13562459&cmpnyc=PP402&safe_trade=4&fee_type=A&link_pcode=13562459&package=0&setpc=0&r=16678656312278,아이티엔조이,https://img.danawa.com/cmpny_info/images/PP402_logo.gif,4.8,(5),GIGABYTE ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,4,-0.25,9,14.647528253865987,0.11885580852305896,247
247,9428169,ASUS Tinker board S,2019년 09월,https://img.danawa.com/prod_img/500000/169/428/img/9428169_1.jpg?shrink=330:330&_v=20220331172441,138990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=970&cate4=0&pcode=9428169&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3264481081&package=0&setpc=0&r=16678674009721,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,5.0,(1),ASUS ( 제조사 웹사이트 바로가기),,DDR3,4,-0.5,5,22.106608269634638,0.11879991366285345,248
248,16103186,ASUS PRIME B660-PLUS D4 STCOM,2022년 01월,https://img.danawa.com/prod_img/500000/186/103/img/16103186_1.jpg?shrink=330:330&_v=20220221142140,204850.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16103186&cmpnyc=ED901&safe_trade=4&fee_type=T&link_pcode=1000327182001&package=0&setpc=0&r=16678647921993,신세계몰,https://img.danawa.com/cmpny_info/images/ED901_logo.gif,5.0,(8),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,6,-0.5,14,19.745897463036325,0.11874054185989749,249
249,11674511,ASRock B460 스틸레전드 디앤디컴,2020년 06월,https://img.danawa.com/prod_img/500000/511/674/img/11674511_1.jpg?shrink=330:330&_v=20200701121852,174000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=11674511&cmpnyc=TU6EB&safe_trade=4&fee_type=N&link_pcode=5654068146&package=0&setpc=0&r=16678673527384,현컴,,3.0,(2),ASRock ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,5,0.0,7,15.568461302400983,0.11781609195402298,250
250,4482977,ASUS B85M-G (중고),2016년 09월,https://img.danawa.com/prod_img/500000/977/482/img/4482977_1.jpg?shrink=330:330&_v=20170210103610,35190.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=31377&cate4=0&pcode=4482977&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=1783951573&package=0&setpc=0&r=16678686202445,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.5,(84),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1150),DDR3,1,0.0,85,16.526185820434982,0.11713554987212277,251
251,16103297,ASUS PRIME H610M-E D4 아이보라,2022년 01월,https://img.danawa.com/prod_img/500000/297/103/img/16103297_1.jpg?shrink=330:330&_v=20220520170743,105220.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16103297&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=5075556943&package=0&setpc=0&r=16678632007428,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(22),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,3,0.33,25,12.888775136466414,0.11558639042007222,252
252,11656259,ASUS PRIME B550M-A (Wi-Fi) 대원씨티에스,2020년 06월,https://img.danawa.com/prod_img/500000/259/656/img/11656259_1.jpg?shrink=330:330&_v=20220712091917,178190.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=11656259&cmpnyc=TNB0E&safe_trade=4&fee_type=T&link_pcode=23565532&package=0&setpc=0&r=16678645291315,샵다나와,https://img.danawa.com/cmpny_info/images/TNB0E_logo.gif,4.7,(15),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,5,-0.2,20,15.23587504779509,0.11504573769571805,253
253,16194251,ASRock B660 Pro RS D4 디앤디컴,2022년 01월,https://img.danawa.com/prod_img/500000/251/194/img/16194251_1.jpg?shrink=330:330&_v=20220114153215,176950.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16194251&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4664163096&package=0&setpc=0&r=16678654822994,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,5.0,(1),ASRock ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,5,-0.2,6,18.42933528384951,0.11455213337100877,254
254,16134524,ASRock H610M-HDV/M.2 D4 에즈윈,2022년 01월,https://img.danawa.com/prod_img/500000/524/134/img/16134524_1.jpg?shrink=330:330&_v=20220512122718,106970.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16134524&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4102692452&package=0&setpc=0&r=16678642035575,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.4,(10),ASRock ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,3,-0.33,13,12.084441225296942,0.11369542862484809,255
255,15620141,ASRock Z690 Pro RS D4 에즈윈,2021년 11월,https://img.danawa.com/prod_img/500000/141/620/img/15620141_1.jpg?shrink=330:330&_v=20211105170650,221200.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=15620141&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P6189959239&package=0&setpc=0&r=16678658223467,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,3.0,(1),ASRock ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,6,-0.5,7,15.550358545381728,0.11262206148282097,256
256,11396484,ASUS PRIME H470M-PLUS STCOM,2020년 05월,https://img.danawa.com/prod_img/500000/484/396/img/11396484_1.jpg?shrink=330:330&_v=20200527090440,185070.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=11396484&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1467901713&package=0&setpc=0&r=16678675221506,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,5.0,(10),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1200),DDR4,5,-0.4,15,17.58422973243724,0.11049873021019074,257
257,8517171,ASUS ROG STRIX X570-E GAMING STCOM,2019년 07월,https://img.danawa.com/prod_img/500000/171/517/img/8517171_1.jpg?shrink=330:330&_v=20220517173230,565500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=969&cate4=0&pcode=8517171&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P1694237295&package=0&setpc=0&r=16678659803311,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.2,(4),ASUS ( 제조사 웹사이트 바로가기),AMD(소켓AM4),DDR4,15,-0.27,19,12.621535342208796,0.10896551724137932,258
258,15598958,ASUS PRIME Z690-P D4 STCOM,2021년 11월,https://img.danawa.com/prod_img/500000/958/598/img/15598958_1.jpg?shrink=330:330&_v=20211105153435,306000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=15598958&cmpnyc=ED901&safe_trade=4&fee_type=T&link_pcode=1000335857684&package=0&setpc=0&r=16678649588612,신세계몰,https://img.danawa.com/cmpny_info/images/ED901_logo.gif,5.0,(2),ASUS ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,8,-0.38,10,18.11932311265845,0.10854901960784313,259
259,16314473,MSI PRO H610M-B DDR4,2022년 02월,https://img.danawa.com/prod_img/500000/473/314/img/16314473_1.jpg?shrink=330:330&_v=20220708130007,113000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=875&cate3=968&cate4=0&pcode=16314473&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1920617197&package=0&setpc=0&r=16678636106940,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,5.0,(7),MSI ( 제조사 웹사이트 바로가기),인텔(소켓1700),DDR4,3,0.0,10,15.68624332701698,0.10789380530973451,260
