,id,name,등록년월,image,price,shop_link,shop_name,shop_logo,score,mall_review,제조회사,[기본사양]용량,[기본사양]RAM 타입,review_size,review_mean,review_count,final_score,Test,Rank
91,4800828,Western Digital WD GREEN M.2 SATA (240GB),2017년 01월,https://img.danawa.com/prod_img/500000/828/800/img/4800828_1.jpg?shrink=330:330&_v=20220526180939,43500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=4800828&cmpnyc=TU511D&safe_trade=4&fee_type=N&link_pcode=5500969634&package=0&setpc=0&r=16678699774432,컴튜브,,4.7,(232),Western Digital WD,240GB,,4,0.25,236,20.22802759357008,0.37186206896551727,92
92,10764075,타무즈 GKV700 M.2 NVMe (512GB),2020년 03월,https://img.danawa.com/prod_img/500000/075/764/img/10764075_1.jpg?shrink=330:330&_v=20201016110938,55660.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=10764075&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B824967661&package=0&setpc=0&r=16678694239103,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(36),타무즈 ( 제조사 웹사이트 바로가기),512GB,,5,-0.4,41,16.984402261356355,0.36561264822134387,93
93,8046469,Seagate 파이어쿠다 510 M.2 NVMe (1TB),2019년 05월,https://img.danawa.com/prod_img/500000/469/046/img/8046469_1.jpg?shrink=330:330&_v=20210323134106,169000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=8046469&cmpnyc=TT711D&safe_trade=4&fee_type=N&link_pcode=4599325991&package=0&setpc=0&r=16678699054573,레오솔루션,,4.7,(52),Seagate ( 제조사 웹사이트 바로가기),1TB,DDR4 1GB,15,-0.4,67,18.79640836211389,0.36284023668639054,94
94,13137998,PNY XLR8 CS3040 Gen4 M.2 NVMe 제이씨현 (2TB),2021년 01월,https://img.danawa.com/prod_img/500000/998/137/img/13137998_1.jpg?shrink=330:330&_v=20210826144057,293020.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=13137998&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C421095066&package=0&setpc=0&r=16678694944180,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(97),PNY ( 제조사 웹사이트 바로가기),2TB,DDR3 2GB,26,-0.31,123,17.191696735621814,0.3595385980479148,95
95,5781903,마이크론 Crucial MX500 아스크텍 (2TB),2018년 01월,https://img.danawa.com/prod_img/500000/903/781/img/5781903_1.jpg?shrink=330:330&_v=20180108093356,214000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=5781903&cmpnyc=TV6133&safe_trade=4&fee_type=N&link_pcode=6809345438&package=0&setpc=0&r=16678710365205,드래곤컴퓨터,,4.8,(50),마이크론 Crucial,2TB,,19,-0.68,69,19.110998405901352,0.3592242990654206,96
96,12660116,Western Digital WD BLACK SN850 M.2 NVMe (500GB),2020년 11월,https://img.danawa.com/prod_img/500000/116/660/img/12660116_1.jpg?shrink=330:330&_v=20220928141555,128500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=12660116&cmpnyc=PO30C&safe_trade=4&fee_type=A&link_pcode=118432&package=0&setpc=0&r=16678694891399,피시포올,https://img.danawa.com/cmpny_info/images/PO30C_logo.gif,4.8,(16),Western Digital ( 제조사 웹사이트 바로가기),500GB,,11,-0.18,27,14.466772302863172,0.35525291828793776,97
97,9991794,Seagate 파이어쿠다 520 M.2 NVMe (2TB),2019년 11월,https://img.danawa.com/prod_img/500000/794/991/img/9991794_1.jpg?shrink=330:330&_v=20210602164419,407160.0,http://shop.danawa.com/virtualestimate/?controller=estimate&methods=moveEstimateMiniShop&memberId=PH107&productSeq=9991794&serviceId=blog&marketPlaceSeq=33,㈜마이피씨샵,https://img.danawa.com/cmpny_info/images/PH107_logo.gif,4.9,(206),Seagate ( 제조사 웹사이트 바로가기),2TB,DDR4 2GB,34,-0.24,240,13.433725065584529,0.34637980155221537,98
98,15796520,Western Digital WD Blue SN570 M.2 NVMe (1TB),2021년 11월,https://img.danawa.com/prod_img/500000/520/796/img/15796520_1.jpg?shrink=330:330&_v=20211206163600,108370.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=15796520&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4798489915&package=0&setpc=0&r=16678692221563,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.6,(38),Western Digital ( 제조사 웹사이트 바로가기),1TB,,9,-0.33,47,17.186130945774458,0.34481867675555966,99
99,11127390,ADATA XPG SX8100 M.2 NVMe (512GB),2020년 04월,https://img.danawa.com/prod_img/500000/390/127/img/11127390_1.jpg?shrink=330:330&_v=20201016131002,83270.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11127390&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C521613373&package=0&setpc=0&r=16678705642337,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(30),ADATA ( 제조사 웹사이트 바로가기),512GB,,7,0.0,37,13.382785465155004,0.34298066530563226,100
100,10034037,타무즈 GKX370 mSATA (256GB),2019년 12월,https://img.danawa.com/prod_img/500000/037/034/img/10034037_1.jpg?shrink=330:330&_v=20210118144615,48540.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=10034037&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B785349234&package=0&setpc=0&r=16678698149192,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(93),타무즈 ( 제조사 웹사이트 바로가기),256GB,,4,0.0,97,19.715760772242245,0.3426452410383189,101
101,11838058,리뷰안 NX2300 M.2 NVMe (1TB),2020년 07월,https://img.danawa.com/prod_img/500000/058/838/img/11838058_1.jpg?shrink=330:330&_v=20210325111720,158990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11838058&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2953188261&package=0&setpc=0&r=16678726708887,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(81),리뷰안 ( 제조사 웹사이트 바로가기),1TB,,13,0.08,94,15.60851231443832,0.33605887162714637,102
102,5077568,엠지텍 MG877K (240GB),2017년 04월,https://img.danawa.com/prod_img/500000/568/077/img/5077568_1.jpg?shrink=330:330&_v=20201019172314,36450.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=5077568&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B673341457&package=0&setpc=0&r=16678730326817,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,"(1,929)",엠지텍,240GB,,3,0.0,1932,46.14085481269025,0.33530864197530863,103
103,13360121,YMTC ZHITAI PC005 M.2 NVMe (512GB),2021년 02월,https://img.danawa.com/prod_img/500000/121/360/img/13360121_1.jpg?shrink=330:330&_v=20220110162040,98460.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=13360121&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2065448525&package=0&setpc=0&r=16678731686079,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.9,(21),YMTC,512GB,DDR4 256MB,8,0.25,29,6.230676044987132,0.3300426569165143,104
104,13168256,SK하이닉스 Gold S31 (250GB),2021년 01월,https://img.danawa.com/prod_img/500000/256/168/img/13168256_1.jpg?shrink=330:330&_v=20220607133602,62000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=13168256&cmpnyc=TS75B&safe_trade=4&fee_type=N&link_pcode=6458627546&package=0&setpc=0&r=16678698956730,바른컴퓨터KOREA,,4.8,(215),SK하이닉스 ( 제조사 웹사이트 바로가기),250GB,DDR3,5,0.0,220,18.215969744035064,0.3267741935483871,105
105,15495944,삼성전자 980 PRO 히트싱크 M.2 NVMe (1TB),2021년 10월,https://img.danawa.com/prod_img/500000/944/495/img/15495944_1.jpg?shrink=330:330&_v=20220127085032,229000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=15495944&cmpnyc=TRB03&safe_trade=4&fee_type=T&link_pcode=30102805&package=0&setpc=0&r=16678698453697,신세계라이브쇼핑,https://img.danawa.com/cmpny_info/images/TRB03_logo.gif,5.0,(16),삼성전자,1TB,DDR4 1GB,18,0.22,34,15.145583117018544,0.32557205240174675,106
106,11710160,마이크론 Crucial P5 M.2 NVMe 아스크텍 (500GB),2020년 06월,https://img.danawa.com/prod_img/500000/160/710/img/11710160_1.jpg?shrink=330:330&_v=20200706164336,88500.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11710160&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P5829098522&package=0&setpc=0&r=16678717802462,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.8,(16),마이크론 ( 제조사 웹사이트 바로가기),500GB,,7,0.29,23,12.297891065211452,0.32429378531073444,107
107,6855988,ADATA XPG SX8200 Pro M.2 NVMe (512GB),2018년 12월,https://img.danawa.com/prod_img/500000/988/855/img/6855988_1.jpg?shrink=330:330&_v=20201019184048,85000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6855988&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2981386505&package=0&setpc=0&r=16678700683320,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(96),ADATA ( 제조사 웹사이트 바로가기),512GB,,6,0.0,102,18.239800737091485,0.2933647058823529,108
108,10120377,Western Digital WD BLUE SN550 M.2 NVMe (250GB),2019년 12월,https://img.danawa.com/prod_img/500000/377/120/img/10120377_1.jpg?shrink=330:330&_v=20210903180204,56850.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=10120377&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C358734729&package=0&setpc=0&r=16678698021040,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(41),Western Digital ( 제조사 웹사이트 바로가기),250GB,,4,-0.25,45,19.655135448210714,0.2925593667546174,109
109,7176070,ADATA XPG GAMMIX S11 PRO M.2 NVMe (256GB),2019년 02월,https://img.danawa.com/prod_img/500000/070/176/img/7176070_1.jpg?shrink=330:330&_v=20200723141048,41800.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=7176070&cmpnyc=PV203&safe_trade=4&fee_type=A&link_pcode=5543916719&package=0&setpc=0&r=16678704767833,컴오아시스,https://img.danawa.com/cmpny_info/images/PV203_logo.gif,4.7,(15),ADATA ( 제조사 웹사이트 바로가기),256GB,,3,0.0,18,10.296380348500072,0.29124401913875597,110
110,11165538,삼성전자 PM991 M.2 NVMe 벌크 (256GB),2020년 03월,https://img.danawa.com/prod_img/500000/538/165/img/11165538_1.jpg?shrink=330:330&_v=20220919145533,28000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=59330&cate4=0&pcode=11165538&cmpnyc=PD908&safe_trade=2&fee_type=S&link_pcode=&package=0&setpc=0&r=16678711298078,㈜노트나인,https://img.danawa.com/cmpny_info/images/PD908_logo.gif,4.7,(201),삼성전자 ( 제조사 웹사이트 바로가기),256GB,,2,0.0,203,17.676680580626993,0.2907142857142857,111
111,9496815,타무즈 GK300 (240GB),2019년 09월,https://img.danawa.com/prod_img/500000/815/496/img/9496815_1.jpg?shrink=330:330&_v=20210118143851,29060.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=9496815&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P313671900&package=0&setpc=0&r=16678693791844,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.8,(218),타무즈 ( 제조사 웹사이트 바로가기),240GB,,2,0.0,220,25.15050627212092,0.2841018582243634,112
112,13077407,SK하이닉스 Gold P31 M.2 NVMe 해외구매 (1TB),2021년 01월,https://img.danawa.com/prod_img/500000/407/077/img/13077407_1.jpg?shrink=330:330&_v=20210119093423,144760.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=59330&cate4=0&pcode=13077407&cmpnyc=TN920&safe_trade=4&fee_type=T&link_pcode=12259162878&package=0&setpc=0&r=16678718789714,티몬,https://img.danawa.com/cmpny_info/images/TN920_logo.gif,4.8,(63),SK하이닉스 ( 제조사 웹사이트 바로가기),1TB,,10,0.0,73,20.213117104587347,0.27991157778391823,113
113,5781894,마이크론 Crucial MX500 아스크텍 (500GB),2018년 01월,https://img.danawa.com/prod_img/500000/894/781/img/5781894_1.jpg?shrink=330:330&_v=20201016125523,58990.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=5781894&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3865626213&package=0&setpc=0&r=16678710462954,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,"(2,544)",마이크론 Crucial,500GB,,4,0.0,2548,31.368780683981537,0.2743515850144092,114
114,11303766,COLORFUL SL500 아이보라 (240GB),2020년 05월,https://img.danawa.com/prod_img/500000/766/303/img/11303766_1.jpg?shrink=330:330&_v=20210304101451,30100.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11303766&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2905590006&package=0&setpc=0&r=16678706801451,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.6,(12),COLORFUL ( 제조사 웹사이트 바로가기),240GB,,2,0.5,14,11.54029111783352,0.2717607973421927,115
115,7402912,실리콘파워 P34 A80 M.2 NVMe (1TB),2019년 07월,https://img.danawa.com/prod_img/500000/912/402/img/7402912_1.jpg?shrink=330:330&_v=20200513164531,136460.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=7402912&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2733131299&package=0&setpc=0&r=16678731983361,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,5.0,(2),실리콘파워 ( 제조사 웹사이트 바로가기),1TB,,9,0.22,11,18.06273364661092,0.2709365381796864,116
116,7176214,ADATA XPG GAMMIX S11 PRO M.2 NVMe (1TB),2019년 02월,https://img.danawa.com/prod_img/500000/214/176/img/7176214_1.jpg?shrink=330:330&_v=20201016111446,137750.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=7176214&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3702651027&package=0&setpc=0&r=16678704702197,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(86),ADATA ( 제조사 웹사이트 바로가기),1TB,,9,0.11,95,15.308388019686804,0.26513248638838477,117
117,14803478,Seagate 파이어쿠다 530 M.2 NVMe (2TB),2021년 07월,https://img.danawa.com/prod_img/500000/478/803/img/14803478_1.jpg?shrink=330:330&_v=20221012132643,419000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=14803478&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3766717438&package=0&setpc=0&r=16678692402300,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(108),Seagate ( 제조사 웹사이트 바로가기),2TB,DDR4,26,-0.19,134,13.35344844546408,0.2551599045346062,118
118,6429572,마이크론 Crucial BX500 대원씨티에스 (480GB),2018년 08월,https://img.danawa.com/prod_img/500000/572/429/img/6429572_1.jpg?shrink=330:330&_v=20220712095826,48880.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6429572&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4488970007&package=0&setpc=0&r=16678697225994,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(130),마이크론 Crucial,480GB,,3,-0.33,133,18.45981359252322,0.25261865793780686,119
119,8046541,Seagate 파이어쿠다 510 M.2 NVMe (2TB),2019년 05월,https://img.danawa.com/prod_img/500000/541/046/img/8046541_1.jpg?shrink=330:330&_v=20210602164143,309000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=8046541&cmpnyc=TT711D&safe_trade=4&fee_type=N&link_pcode=4599385526&package=0&setpc=0&r=16678698995220,레오솔루션,,4.9,(58),Seagate ( 제조사 웹사이트 바로가기),2TB,DDR4 2GB,19,-0.32,77,19.475720123922528,0.25136569579288026,120
120,11692448,마이크론 Crucial P5 M.2 NVMe 대원씨티에스 (2TB),2020년 06월,https://img.danawa.com/prod_img/500000/448/692/img/11692448_1.jpg?shrink=330:330&_v=20220712095826,314490.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11692448&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4265189332&package=0&setpc=0&r=16678695956493,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(48),마이크론 ( 제조사 웹사이트 바로가기),2TB,,19,-0.05,67,15.438965129235116,0.24770262965436102,121
121,9701295,타무즈 GKM330 M.2 SATA (256GB),2019년 10월,https://img.danawa.com/prod_img/500000/295/701/img/9701295_1.jpg?shrink=330:330&_v=20200513170247,33540.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=9701295&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=2640973431&package=0&setpc=0&r=16678697824392,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.8,(80),타무즈 ( 제조사 웹사이트 바로가기),256GB,,2,0.0,82,20.198299016460773,0.24675014907573048,122
122,13276304,삼성전자 PM9A1 M.2 NVMe 병행수입 (2TB),2021년 02월,https://img.danawa.com/prod_img/500000/304/276/img/13276304_1.jpg?shrink=330:330&_v=20221017171732,285280.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=59330&cate4=0&pcode=13276304&cmpnyc=PO30C&safe_trade=4&fee_type=A&link_pcode=121458&package=0&setpc=0&r=16678691556109,피시포올,https://img.danawa.com/cmpny_info/images/PO30C_logo.gif,4.8,(89),삼성전자 ( 제조사 웹사이트 바로가기),2TB,,17,0.35,106,14.178371875193386,0.24205692652832306,123
123,7063738,삼성전자 PM981 M.2 NVMe 벌크 (256GB),2018년 03월,https://img.danawa.com/prod_img/500000/738/063/img/7063738_1.jpg?shrink=330:330&_v=20200513172521,33890.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=59330&cate4=0&pcode=7063738&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C312346413&package=0&setpc=0&r=16678717171604,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.7,(582),삼성전자,256GB,,2,1.0,584,36.40301812635686,0.23995278843316611,124
124,10040670,명정보기술 MyStor S910 M.2 NVMe (1TB),2019년 12월,https://img.danawa.com/prod_img/500000/670/040/img/10040670_1.jpg?shrink=330:330&_v=20210128143821,106080.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=10040670&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=B850567838&package=0&setpc=0&r=16678719651732,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(31),명정보기술 ( 제조사 웹사이트 바로가기),1TB,,6,-0.17,37,11.059614116598787,0.23518099547511312,125
125,14905301,마이크론 Crucial P5 Plus M.2 NVMe 대원씨티에스 (500GB),2021년 08월,https://img.danawa.com/prod_img/500000/301/905/img/14905301_1.jpg?shrink=330:330&_v=20221012133000,88470.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=14905301&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=5044209448&package=0&setpc=0&r=16678691349178,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.9,(18),마이크론 ( 제조사 웹사이트 바로가기),500GB,DDR4,5,0.4,23,7.604835395367732,0.23296032553407936,126
126,13486118,삼성전자 PM9A1 M.2 NVMe 벌크 (1TB),2021년 03월,https://img.danawa.com/prod_img/500000/118/486/img/13486118_1.jpg?shrink=330:330&_v=20210302151540,124550.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=59330&cate4=0&pcode=13486118&cmpnyc=EE715&safe_trade=4&fee_type=T&link_pcode=C728998426&package=0&setpc=0&r=16678692747904,옥션,https://img.danawa.com/cmpny_info/images/EE715_logo.gif,4.8,(265),삼성전자 ( 제조사 웹사이트 바로가기),1TB,,7,0.43,272,19.776057317855138,0.22885588117222,127
127,12660128,Western Digital WD BLACK SN850 M.2 NVMe (2TB),2020년 11월,https://img.danawa.com/prod_img/500000/128/660/img/12660128_1.jpg?shrink=330:330&_v=20220928141755,349000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=12660128&cmpnyc=TU42C6&safe_trade=4&fee_type=N&link_pcode=5892230528&package=0&setpc=0&r=16678694783757,살거천지,,4.8,(48),Western Digital ( 제조사 웹사이트 바로가기),2TB,,19,0.26,67,13.718292156816926,0.22593123209169055,128
128,5579642,Western Digital WD Blue 3D SSD (250GB),2017년 10월,https://img.danawa.com/prod_img/500000/642/579/img/5579642_1.jpg?shrink=330:330&_v=20201016110738,55000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=5579642&cmpnyc=TP40F&safe_trade=4&fee_type=T&link_pcode=P66740461&package=0&setpc=0&r=16678695904223,쿠팡,https://img.danawa.com/cmpny_info/images/TP40F_logo.gif,4.7,"(1,400)",Western Digital WD,250GB,,3,0.0,1403,29.875963889617783,0.2254909090909091,129
129,4832561,BIOSTAR S100 Series (240GB),2017년 01월,https://img.danawa.com/prod_img/500000/561/832/img/4832561_1.jpg?shrink=330:330&_v=20201016125857,35910.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=4832561&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=1669867836&package=0&setpc=0&r=16678694593515,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.6,(222),BIOSTAR,240GB,,2,-0.5,224,23.40155993857852,0.2252297410192147,130
130,12186431,리뷰안 NX2300 M.2 NVMe (256GB),2020년 07월,https://img.danawa.com/prod_img/500000/431/186/img/12186431_1.jpg?shrink=330:330&_v=20201127170515,54890.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=12186431&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3029951843&package=0&setpc=0&r=16678726801352,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.6,(25),리뷰안 ( 제조사 웹사이트 바로가기),256GB,,3,0.0,28,18.27806679796678,0.22463108034250318,131
131,15321314,마이크론 Crucial MX500 대원씨티에스 (4TB),2021년 09월,https://img.danawa.com/prod_img/500000/314/321/img/15321314_1.jpg?shrink=330:330&_v=20220830161658,425280.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=15321314&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=4327692524&package=0&setpc=0&r=16678691934673,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.9,(24),마이크론 Crucial,4TB,,23,-0.17,47,11.02009728107937,0.223466892400301,132
132,5715300,HIKVISION C100 (120GB),2017년 12월,https://img.danawa.com/prod_img/500000/300/715/img/5715300_1.jpg?shrink=330:330&_v=20220428173304,19160.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=5715300&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2603171660&package=0&setpc=0&r=16678718668609,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,(303),HIKVISION,120GB,,1,1.0,304,36.22936570922078,0.21680584551148224,133
133,10943163,PNY XLR8 CS3030 M.2 NVMe 히트싱크 (500GB),2020년 03월,https://img.danawa.com/prod_img/500000/163/943/img/10943163_1.jpg?shrink=330:330&_v=20220120134825,75640.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=10943163&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2604183474&package=0&setpc=0&r=16678703344323,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.8,(7),PNY ( 제조사 웹사이트 바로가기),500GB,,4,-0.25,11,17.248638117809016,0.21523003701745108,134
134,17001083,SK하이닉스 Platinum P41 M.2 NVMe (500GB),2022년 05월,https://img.danawa.com/prod_img/500000/083/001/img/17001083_1.jpg?shrink=330:330&_v=20221012130645,135000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=17001083&cmpnyc=EE128&safe_trade=4&fee_type=T&link_pcode=2488005574&package=0&setpc=0&r=16678690889109,G마켓,https://img.danawa.com/cmpny_info/images/EE128_logo.gif,4.9,(34),SK하이닉스 ( 제조사 웹사이트 바로가기),500GB,DDR4,7,-0.57,41,17.6498533869383,0.2122814814814815,135
135,11850676,스카이디지탈 NEUTRON M.2 NVMe (1TB),2020년 07월,https://img.danawa.com/prod_img/500000/676/850/img/11850676_1.jpg?shrink=330:330&_v=20220607134639,136480.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=11850676&cmpnyc=TH201&safe_trade=4&fee_type=T&link_pcode=3628303109&package=0&setpc=0&r=16678708018116,11번가,https://img.danawa.com/cmpny_info/images/TH201_logo.gif,4.7,(14),스카이디지탈 ( 제조사 웹사이트 바로가기),1TB,DDR3 512MB,7,0.14,21,15.81554318370907,0.21080011723329425,136
136,6078355,Western Digital WD Blue 3D M.2 SATA (250GB),2018년 04월,https://img.danawa.com/prod_img/500000/355/078/img/6078355_1.jpg?shrink=330:330&_v=20200513170433,59000.0,https://prod.danawa.com/bridge/loadingBridge.html?cate1=861&cate2=32617&cate3=32623&cate4=0&pcode=6078355&cmpnyc=EE309&safe_trade=4&fee_type=T&link_pcode=LO1494777277&package=0&setpc=0&r=16678699378872,롯데ON,https://img.danawa.com/cmpny_info/images/EE309_logo.gif,4.7,(170),Western Digital WD,250GB,,3,0.0,173,14.92488537623336,0.2072542372881356,137
